event_name,tweet_id,tweet_text,label,clean,label_id
hurricane_harvey,904565120478715904,RT @DLeMonte63: Church Unlimited in Corpus Christi really stepping up to help after Hurricane Harvey. https://t.co/AlKtIT6myt,rescue_volunteering_or_donation_effort,lemonde church unlimited corpus christ really stepping help after hurricane harvey,2
hurricane_harvey,908299502515363840,"Everything Compliance-Episode 17, Post-Harvey Edition, PartÂ I https://t.co/ydMMit0VE7 https://t.co/1x5LpOFUlQ",not_humanitarian,everything complianceepisode postharvey edition party,0
hurricane_harvey,904710064451309568,RT @FEMAspox: #Harvey What to expect after applying for federal assistance. https://t.co/ldegdBdu4Y,other_relevant_information,femaspox harvey what expect after applying for federal assistance,1
hurricane_harvey,904657829558177792,The secret of my success is a two word answer: Know people. Harvey S. Firestone https://t.co/GPvtKpZ5Rn https://t.co/PaEpBbBUWb,not_humanitarian,the secret success two word answer know people harvey limestone,0
hurricane_irma,909491734161367040,@nycjim @GovHowardDean Did he get NK and Irma confused? https://t.co/W1Dx9StZU5,not_humanitarian,nycjim govhowarddean did get and irma confused,0
iraq_iran_earthquake,930550921968406528,Iran-Iraq Earthquake: President Rouhani Speaks In Sarpol-E Zahab (Sourced by ENEX) https://t.co/3GJeQjTQAJ https://t.co/GVHumJnaHK,not_humanitarian,iranian earthquake president rouhani speaks sample aab sourced enix,0
hurricane_irma,909470769771630592,Rivers Seven Days After Irma 2017-09-17 - https://t.co/ejzcJABNp1 https://t.co/OwC7pjdXkZ,other_relevant_information,rivers seven days after irma,1
srilanka_floods,870389707418599426,Bangladesh: Rohingya Refugees Suffer After-Effects of Cyclone Mora https://t.co/oIzv5sCNRq https://t.co/2eTtlYcDuI,affected_individuals,bangladesh rohingya refugees suffer aftereffects cyclone mora,4
hurricane_maria,914576420084506624,Hurricane Maria: Local deputy fire chief leading rescue team in Puerto Rico https://t.co/dDg1ldYzdo https://t.co/Y3Oe2xBBHA,rescue_volunteering_or_donation_effort,hurricane maria local deputy fire chief leading rescue team puerto rico,2
hurricane_irma,905647872175104001,Hurricane Irma damage considerable - Macron https://t.co/HUjWoJthqv https://t.co/5Kb1i9bhn9,infrastructure_and_utility_damage,hurricane irma damage considerable macron,3
california_wildfires,922708978257289217,Central California wine tour raises money for fire relief https://t.co/TRy0IP90VK #vacation #travel #holiday https://t.co/bL5Jj5eZKq,not_humanitarian,central california wine tour raises money for fire relief vacation travel holiday,0
hurricane_harvey,904668541802205184,RT @HuffPost: Trump prepares for second Harvey visit by tweeting about Hillary Clinton https://t.co/Qc2Cr9Amev https://t.co/tTRe8tIGgJ,not_humanitarian,huffpost trump prepares for second harvey visit meeting about hillary clinton,0
srilanka_floods,872378907500138496,Mose Mora Ram Na Ruthe Lord Ram Bhajan FullÂ Lyrics https://t.co/0NEjV1pLNu https://t.co/YKFlrAfHDH,not_humanitarian,more mora ram ruth lord ram shaman full lyrics,0
srilanka_floods,870663249297108993,Mora mora beach #sanfoca #gigiesara #1anno #anniversary #twitter https://t.co/3TJvKH7uYm https://t.co/0YDXrDFrNw,not_humanitarian,mora mora beach sanfoca gigiesara anno anniversary twitter,0
hurricane_maria,913065602251714560,#HurricaneMaria is still active... #climatechange Via @CBCAlerts https://t.co/1ukuFjztvy,other_relevant_information,hurricanemaria still active climatechange via cbcalerts,1
hurricane_maria,914373712295600128,It's a wrap for Sept... we are 2/3 of the way through the 2017 hurricane season. https://t.co/0G60HMiUP6 https://t.co/l0U05yEFaz,not_humanitarian,wrap for sept are the way through the hurricane season,0
hurricane_harvey,906174450516860928,Texas residents rescued as Harvey dumps more rain | ABC News https://t.co/vRJp7KZdCD https://t.co/1U2hnzPAQK,rescue_volunteering_or_donation_effort,texas residents rescued harvey dumps more rain abc news,2
hurricane_harvey,904256723619336193,RT @phirephoenix: WHAT A LOAD OF GARBAGE FUCK https://t.co/hQhYkRznz8 https://t.co/9Dc76UKK5P,not_humanitarian,phirephoenix what load garbage fuck,0
srilanka_floods,877938529585610752,"It is #sunny and 27C (80F) in #FernandodelaMora (Fernando de la Mora), #Paraguay https://t.co/kh2nx4QIlz",not_humanitarian,sunny and fernandodelamora fernando mora paraguay,0
hurricane_harvey,905360132829216770,"Love is like a tornado, picks you up off your feet and sometimes takes half your house. https://t.co/DfjgyyY2JN",not_humanitarian,love like tornado picks you off your feet and sometimes takes half your house,0
hurricane_harvey,905830340975058944,Piles of debris and damaged furniture line a road in Groves as residents begin to clean up from Harvey #setxnews https://t.co/81A1G9Hub0,infrastructure_and_utility_damage,piles debris and damaged furniture line road groves residents begin clean from harvey setxnews,3
hurricane_maria,916205859398709248,"Trump to Puerto Rico, 'here Clean up you filthy animals ' feel lucky I am here! #Dotard #Potus #incompetent #Moron https://t.co/s6aZrFPSqH",not_humanitarian,trump puerto rico here clean you filthy animals feel lucky here douard pots incompetent moon,0
hurricane_maria,922191840530587650,"Donate food &amp; supplies to help Hurricane Maria evacuees on Tuesday, Oct. 24, at St. Pete-Clearwater Int'l Airport https://t.co/csToKSe4Gx",rescue_volunteering_or_donation_effort,donate food amp supplies help hurricane maria evacuees tuesday oct peteclearwater intl airport,2
hurricane_maria,922741841543360514,Exactly how I feel. #donateaphoto #jnj @donateaphoto #hurricaneirma2017 #hurricanemaria https://t.co/FiPayPjrlK https://t.co/Tj8CL5wqG3,not_humanitarian,exactly how feel donateaphoto donateaphoto hurricaneirma hurricanemaria,0
hurricane_maria,916309917862191104,Crews Aboard USS Kearsarge Get a Day to Reset in Puerto Rico https://t.co/0tiX6hOCl5 #LestWeForget https://t.co/k0vyrBilcK,rescue_volunteering_or_donation_effort,crews aboard uss kearsarge get day reset puerto rico lestweforget,2
california_wildfires,920321567384469504,Agencies Lend a Hand in Aftermath of California Wildfires https://t.co/Ve5l3OhFLT #advertising https://t.co/eBymJImAUO,rescue_volunteering_or_donation_effort,agencies lend hand aftermath california wildfires advertising,2
hurricane_irma,909830037112631296,"Expert explains how #Irma turned the Virgin Islands brown, predicts when they'll bounce back https://t.co/kz6jLchI04 https://t.co/88ScniNoti",other_relevant_information,expert explains how irma turned the virgin islands brown predicts when they will bounce back,1
hurricane_maria,927940845952790529,Photo gallery from @flipphonevent's #queensunited at @FirstAvenue last night ---&gt; https://t.co/vApyzQSCpE https://t.co/Qn0iKqKhZ4,not_humanitarian,photo gallery from flipphonevents queensunited firstavenue last night,0
hurricane_maria,928883955285106688,"USGS:M 3.0 - 38km WNW of Rincon, Puerto Rico https://t.co/L2mn4Ez1zf #earthquake https://t.co/ki4e1a5dZm",not_humanitarian,usgs www icon puerto rico earthquake,0
hurricane_harvey,904970921034878977,Polyethylene prices soar as Hurricane Harvey knocks out more than half US ethylene supply https://t.co/pL0lN7tp6Y https://t.co/sNpUh3rjIz,other_relevant_information,polyethylene prices soar hurricane harvey knocks out more than half ethylene supply,1
hurricane_maria,921976585363820544,"The vulnerability of the island’s energy grid could be a deal-breaker. - JAAAA, no shit! https://t.co/MGJUAjrMzV https://t.co/ZKWPQF04Ck",not_humanitarian,the vulnerability the islands energy grid could dealbreaker aaaa shit,0
hurricane_harvey,908208332669726721,@Nibellion The Anime Hundred had Claire Harvey FIRST. á½ Dá½ D https://t.co/3tByJw0UMk,not_humanitarian,rebellion the anime hundred had claire harvey first,0
srilanka_floods,872044691885305858,#Cyclone Mora damages over 200 school buildings in #Maungdaw &gt; #Myanmar &gt; https://t.co/gk9xserkiC https://t.co/Aa2bXoP1U7,infrastructure_and_utility_damage,cyclone mora damages over school buildings maungdaw myanmar,3
hurricane_irma,909394672698740737,RT @MiamiHerald: Islands hit by Irma bracing for another hurricane https://t.co/9IAaWzkpNo https://t.co/l6OlNWlCdp,other_relevant_information,miamiherald islands hit irma bracing for another hurricane,1
hurricane_harvey,904925838839169028,"Remnants of Harvey Spawn Tornadoes, Floods Across Deep South https://t.co/PqQ24484HC https://t.co/FpaT5Goyvw",infrastructure_and_utility_damage,remnants harvey spawn tornadoes floods across deep south,3
hurricane_maria,927992432779767809,"This company is still paying its staff in Puerto Rico, even if they can't work https://t.co/xEs1NamCGz https://t.co/vRkDflLtou",not_humanitarian,this company still paying its staff puerto rico even they cannot work,0
srilanka_floods,876183858336731136,"LOVE this page of Hexed, Dan Mora does beautiful work https://t.co/W7Qmpkr4GC",not_humanitarian,love this page heed dan mora does beautiful work,0
california_wildfires,922834492355735554,".@MSNBC, @CNN, @FoxNews obsess over NFL controversy at the expense of real news. via @mmfa https://t.co/KlngcPLya5 https://t.co/x9gxtXSQj3",not_humanitarian,msnbc cnn foxnews assess over nfl controversy the expense real news via mma,0
california_wildfires,921454750020681728,JUST IN: #TubbsFire becomes most destructive wildfire in California's history https://t.co/uCy7fBvYdu https://t.co/yAmb71ydzs,other_relevant_information,just tubbsfire becomes most destructive wildfire california history,1
hurricane_irma,905712369334190080,independent|Follow live as Hurricane Irma hits Caribbean|https://t.co/kViQStTrXf https://t.co/2CUURPXWfA,other_relevant_information,independentfollow live hurricane irma hits caribbean,1
hurricane_harvey,905383293402710018,"Irma right over St. Martin. Max eyewall wind 185 mph, gusts to 225, equivalent F5 tornado. Path may be changing. https://t.co/9hHgTnk3ET",other_relevant_information,irma right over martin max eyewall wind mph gusts equivalent tornado path may changing,1
hurricane_maria,913295028671385600,Rep. Adriano Espaillat One-on-One on Puerto Rico After Hurricane Maria.â€¦ https://t.co/jTUDzliH6g https://t.co/zbZoNU5p4M,other_relevant_information,rep adrian espaillat oneonone puerto rico after hurricane mariaaeur,1
hurricane_maria,921422248338214913,What Puerto Rico is doing to get the power back after the storm https://t.co/vEnDzkz9XX #FlaPol https://t.co/DRB7dlG7i7,infrastructure_and_utility_damage,what puerto rico doing get the power back after the storm flavor,3
srilanka_floods,870023530624233472,RT @NASAEarth: Cyclone Mora Makes Landfall https://t.co/UOft2ESjNK #NASA https://t.co/UrTvznQFkm,other_relevant_information,nasaearth cyclone mora makes landfall nasa,1
mexico_earthquake,915075217336225793,Hero of Mexico Earthquake Loves to Have Her Ears Scratched https://t.co/qOeF1rbXGe by Embalajedigital https://t.co/5xrvEIdH9x,not_humanitarian,hero mexico earthquake loves have her ears scratched embalajedigital,0
hurricane_maria,922604356179869696,"Bill Murray signs autographs for $20 for Puerto Rico relief, refuses fan's offer of $3 https://t.co/rt51j8FIhW https://t.co/4CWMMYJkM7",not_humanitarian,bill murray signs autographs for for puerto rico relief refuses fans offer,0
hurricane_harvey,908314601200275456,@DisneylandParis thank you to the staff on Casey Jr. yesterday. Harvey was so happy he got to drive the train! á½ E https://t.co/Exz9OklpT1,not_humanitarian,disneylandparis thank you the staff casey yesterday harvey was happy got drive the train,0
hurricane_maria,927248059721048064,#Gophers lead 58-35 over Green Bay at half in this Puerto Rico charity exhibition. Stats: https://t.co/HgwvDHGJf9,not_humanitarian,gopher lead over green bay half this puerto rico charity exhibition stats,0
hurricane_irma,909469971469733889,RT @ed_bleakney: Irma Racks up damage pile of boat's missing through out Gulf and all caribbean islands https://t.co/QJuVsbBzBU,infrastructure_and_utility_damage,edbleakney irma racks damage pile boats missing through out gulf and all caribbean islands,3
hurricane_harvey,906980168463462400,#Strong winds cause damage in Winter Springs neighborhood. Residents believe it was a tornado.#WFTV https://t.co/C4xMRK5JoA,infrastructure_and_utility_damage,strong winds cause damage winter springs neighborhood residents believe was tornadowftv,3
hurricane_irma,909808325658857473,Hey @Tampaag pls stop by #plantchat Tues 2pmET &amp; let us know how we can help you post-#Irma https://t.co/6RORViK2IK,not_humanitarian,hey tampa pls stop plantchat ties met amp let know how can help you postirma,0
mexico_earthquake,913154809162760206,MUTEK Mexico rescheduled to November following earthquake https://t.co/a2Af3qusQz Miles Bowe#MoM https://t.co/XLby3JYKkB,not_humanitarian,mute mexico rescheduled november following earthquake miles boredom,0
hurricane_harvey,907204195631149056,Many 1st responders are helping Harvey victims this 9/11. @JorgeRodasNews shares how on KXAN https://t.co/vUQkdXWyrm https://t.co/IKexfYTKQ7,rescue_volunteering_or_donation_effort,many responders are helping harvey victims this jorgerodasnews shares how khan,2
hurricane_harvey,904476857109590016,"RT @CBSDenver: Colorado Feeding Kids Helps Provide 50,000 Meals For Harvey Victims https://t.co/18BksTotkr https://t.co/TK8uW9jyXi",rescue_volunteering_or_donation_effort,cbsdenver colorado feeding kids helps provide meals for harvey victims,2
mexico_earthquake,912355031591948288,Volunteers help clean up the earthquake-damaged Mexico City bookstore @LibreriaAtraves https://t.co/IMap7C5YAa,rescue_volunteering_or_donation_effort,volunteers help clean the earthquakedamaged mexico city bookstore libreriaatraves,2
hurricane_harvey,906191939036340224,Meet the real Harvey &amp; Irma. Who would'a thunk! https://t.co/2JM6bAUirB https://t.co/NDfCZF1Jmx,not_humanitarian,meet the real harvey amp irma who would think,0
hurricane_harvey,908172886573293568,@dpradhanbjp á½ 0á½ 0á½ 0abey gandoo.. irma and harvey happened 3 months back?? U r naked.. á½ 0á½ 0á½ 0 https://t.co/VjOc849mo7,not_humanitarian,dpradhanbjp abbey random irma and harvey happened months back naked,0
hurricane_harvey,907285683911438337,Building relationships! Mr. Harvey is eating lunch with our 5th and 6th graders today! @ZMCougars https://t.co/o722kSUMvs,not_humanitarian,building relationships harvey eating lunch with our and graders today zmcougars,0
hurricane_maria,912378155528261633,2PM MARIA UPDATE outer bands of Hurricane #Maria will affect #OBX Tue/Wed w/gusty wind/heavy rain/storm surge https://t.co/asCaNQRmRL,other_relevant_information,maria update outer bands hurricane maria will affect box turned gusts windheavy rainstorm surge,1
hurricane_irma,910213458121101318,"Video: DE Brian Burns previews NC State game, says he watched College Gameday, FSU's opponents during Irma layoff‚Ä¶ https://t.co/wVLFPpZ44m",not_humanitarian,video brian burns previews state game says watched college gameday sus opponents during irma layoffs,0
hurricane_irma,909868174874624000,"Statement from FDA Commissioner Scott Gottlieb, M.D., about crops impacted by Hurricanes… https://t.co/dhtUxo8AuT https://t.co/tHC4xPrZUU",other_relevant_information,statement from fda commissioner scott gottlieb about crops impacted hurricanes,1
california_wildfires,920307778014519296,You know what California needs...another fire. #fire https://t.co/pV7Tn48UoL,other_relevant_information,you know what california needsanother fire fire,1
iraq_iran_earthquake,929991509499187200,"The Wall Street Journal: Iran-Iraq earthquake kills at least 207, with de... https://t.co/h0GnYkR6H0 https://t.co/HWQn1h0BBU",affected_individuals,the wall street journal iranian earthquake kills least with,4
hurricane_harvey,905060300600303616,Military charity Operation Supply Drop calls for help in Texas https://t.co/mCWyt39wUG #legion #houston #harvey https://t.co/1IEkt95YZB,rescue_volunteering_or_donation_effort,military charity operation supply drop calls for help texas legion houston harvey,2
hurricane_harvey,905369702746161156,"#Houston cop with cancer rescued nearly 1,500 Harvey victims #BertRamon https://t.co/Hr5xgBTxpu https://t.co/bkB6a6ctAG",rescue_volunteering_or_donation_effort,houston cop with cancer rescued nearly harvey victims bertramon,2
srilanka_floods,870149424093200384,Reposting @davidwmwilson: Sea alive â€“ by Antonio Mora https://t.co/ZyK7reY3eC https://t.co/qdRqS0kyvu,not_humanitarian,reporting davidwmwilson sea alive eur antonio mora,0
hurricane_maria,922115011446820864,@VapeWild Just put the last drops of my Ice Cold. Love it. Ordering more today. Regards from Puerto Rico á¼Ÿ5á¼Ÿ7 https://t.co/tdn9z9mFJ0,not_humanitarian,vapewild just put the last drops ice cold love ordering more today regards from puerto rico,0
hurricane_maria,913749600464379904,#HurricaneMaria Now a tropical storm headed for Ireland https://t.co/6d5np1osAq,other_relevant_information,hurricanemaria now tropical storm headed for ireland,1
hurricane_irma,910241810953506817,"River flood update: Still a huge mess, but lack of recent rain will help waters to slowly fall. #Irma @WFTV https://t.co/Lqc01wyv8K",other_relevant_information,river flood update still huge mess but lack recent rain will help waters slowly fall irma with,1
hurricane_harvey,905768224809263105,RT @ForgeDaddy: Tomorrow night come out and have a good time! All Donations will go to Hurricane Harvey victims á½ŠAá¼¿Eá½¤Fá¼¿E https://t.co/jIcawqFDFE,rescue_volunteering_or_donation_effort,forgedaddy tomorrow night come out and have good time all donations will hurricane harvey victims saa,2
hurricane_harvey,904966999847165956,Tropical Storm Harvey Just Made A SECOND Landfall https://t.co/xeZ1eq4e8c https://t.co/cudk18rFlK,other_relevant_information,tropical storm harvey just made second landfall,1
hurricane_irma,905700717603807232,Return From Harvey and Prep for Hurricane Irma in this mega double episode of the… https://t.co/Fr4bQN8kab https://t.co/ACCEDxuNyg,other_relevant_information,return from harvey and prep for hurricane irma this mega double episode the,1
hurricane_irma,909924898859974657,"Initial overview on displacement caused by Hurricanes #Irma, #Jos√© &amp; #Maria. Latest predictions of path &amp; intensity‚Ä¶ https://t.co/WHoZH7a8DS",other_relevant_information,initial overview displacement caused hurricanes irma jose amp maria latest predictions path amp intensity,1
california_wildfires,918278249574043648,This spooky sun courtesy of the worst #wildfires in Californiaâ€™s history. https://t.co/E7i0muM1sA,not_humanitarian,this spooky sun courtesy the worst wildfires californiaaeurtms history,0
hurricane_maria,910713454926934016,Hurricane Maria seems to want to stay offshore from now on. Let's hope. Check with @ShiriSpear @boston25 in the a.m. https://t.co/Z2RYISKu45,other_relevant_information,hurricane maria seems want stay offshore from now let hope check with shirispear boston the,1
hurricane_maria,915247754410151936,RIGHT NOW: President and First Lady Trump receive Hurricane Maria briefing... - https://t.co/IOz91zY5Bl https://t.co/o4fTibfrbn,not_humanitarian,right now president and first lady trump receive hurricane maria briefing,0
hurricane_irma,909846497533005824,"There are pretty major conflicts between creating a modern, low-carbon grid and the profit motive… https://t.co/E3htRuOnpU",not_humanitarian,there are pretty major conflicts between creating modern lowcarbon grid and the profit motive,0
hurricane_irma,910189806994456577,A lonely aerial view of Irma‚Äôs destruction in the Florida Keys @qz https://t.co/G64aPvCBqE https://t.co/1ug8I8QMzg,infrastructure_and_utility_damage,lonely aerial view irmaaos destruction the florida keys,3
hurricane_irma,909386147767504897,#Caribbean hurricane season after #Irma now tropical storm #Maria forms. Already suffering must b spared by Mother‚Ä¶ https://t.co/8RRAqHgYnD,other_relevant_information,caribbean hurricane season after irma now tropical storm maria forms already suffering must spared mother,1
hurricane_maria,917782407570444288,"Justin Bieber Purpose Live 4/18/17 (#SanJuan, #PuertoRico) Purpose tour https://t.co/pNXSopmRIH https://t.co/V33tpYxtgR",not_humanitarian,justin bieber purpose live sanjay puertorico purpose tour,0
hurricane_irma,909776194425454592,"Ya'll be sure to get in on this week's poll. I've got to know what you think. You know, in case I need to know.‚Ä¶ https://t.co/VagZDofDF5",not_humanitarian,all sure get this weeks poll have got know what you think you know case need known,0
hurricane_harvey,904499710156791808,RT @Anti_DJTrump: Harvey takes psychological toll on survivors https://t.co/EifBN6zsrp #p2 #ctl https://t.co/il6aHvT2iq — #Resist (Zaibats…,affected_individuals,antidjtrump harvey takes psychological toll survivors ctl resist zaibats,4
california_wildfires,917817013409583106,Wildfires sweep through California wine country https://t.co/I0dE7JLM2t https://t.co/7tq5ayDpxx,infrastructure_and_utility_damage,wildfires sweep through california wine country,3
hurricane_maria,927790008882298880,The Year of Tempest: MarÃ­a in the History of Puerto Rico/the Caribbeanâ€”TwoÂ Lectures https://t.co/gVLbMrPVst https://t.co/6XW2P5Z7Ak,not_humanitarian,the year tempest maria the history puerto ricothe caribbeanaeurtwoa lectures,0
hurricane_harvey,906737204449476609,Another Video: Nana Tornado Defends Afia Schwarzenegger In A â€œVerbal Intercourseâ€ â€“ Watch!!! https://t.co/TyKkhN5bIP https://t.co/aKmsNSLLz2,not_humanitarian,another video nana tornado defends asia schwarzenegger aeuroeverbal intercourseaeur eur watch,0
hurricane_harvey,907077461531394054,When you make sure Steve Harvey wasn't the host this year. #MissAmerica #MissAmerica2018 https://t.co/7bpHDTywaP,not_humanitarian,when you make sure steve harvey was not the host this year missamerica missamerica,0
hurricane_maria,911762760500989953,Key Messages for #HurricaneMaria https://t.co/pRmX9Klu85,other_relevant_information,key messages for hurricanemaria,1
hurricane_irma,909839453933449218,Tampa and volunteers step up to help after #Irma. https://t.co/MNuM157mST https://t.co/3nUhitUTKt,rescue_volunteering_or_donation_effort,tampa and volunteers step help after irma,2
california_wildfires,920387925187194881,"#Baby #Girl Born #SantaRosa #Mom Evacuating #Wildfires: https://t.co/QgCuu6Jsfu, https://t.co/Pf3j4IfgIl https://t.co/bLdCXBYx4Y",not_humanitarian,baby girl born santarosa mom evacuating wildfires,0
mexico_earthquake,910698946821021696,"From my dear á¼Ÿ2á¼ŸD friend @aguzman06, who always does his research. #Mexico #CDMX #Earthquake #Donations https://t.co/u5eVtH8FNm",not_humanitarian,from dear friend gunman who always does his research mexico cdm earthquake donations,0
hurricane_maria,928754332778094592,We are so grateful to have Archbishop Roberto Gonzalez of Puerto Rico with us in Washington https://t.co/kfCBMwYiL9,not_humanitarian,are grateful have archbishop roberto gonzalez puerto rico with washington,0
hurricane_harvey,905812982948446208,Hurricane Harvey: A Turning Point In DroneÂ Use https://t.co/JTQxMojRxJ https://t.co/zeiyGObplN,not_humanitarian,hurricane harvey turning point drone use,0
hurricane_maria,922230253359116288,Vet In Puerto Rico Hurricane Worse Than War - Shared from https://t.co/xpjHFigsHX. [https://t.co/swKJylxTvd] https://t.co/xkW9fQE2Tk,not_humanitarian,vet puerto rico hurricane worse than war shared from,0
hurricane_harvey,908141352717836288,Harvey in love with Donna? What makes you say that? *Cough* #darvey https://t.co/f40aJ74ONI,not_humanitarian,harvey love with donna what makes you say that cough harvey,0
srilanka_floods,876677223499026432,"JDT to announce new coach, send Ben Mora back to second team https://t.co/On6sIrsjsw https://t.co/hoiRL8py83",not_humanitarian,announce new coach send ben mora back second team,0
hurricane_maria,910572551071440896,Hurricane Maria continues destructive path through The Caribbean https://t.co/vpVqIKUjm2 https://t.co/Qsl8vjOlLf,infrastructure_and_utility_damage,hurricane maria continues destructive path through the caribbean,3
hurricane_harvey,905595926382772224,Graphic Warning To Looters Posted By Melissa Palomarez After HurricaneÂ Harvey https://t.co/JcKEFaugwD https://t.co/K0k48BdWno,not_humanitarian,graphic warning letters posted melissa palmares after hurricane harvey,0
hurricane_maria,913667975512711168,RMS puts hurricane Maria insured loss at up to $30Â billion https://t.co/6X7XZBVlpU https://t.co/FsgojLq26C,other_relevant_information,rms puts hurricane maria insured loss billion,1
hurricane_harvey,906872964729200641,"https://t.co/61jEDGChZz Auto posting blog for #WordPress.com, it's FREE! https://t.co/c6HaOnPvWD #domain #SocialMedia | Former Steve Harveyâ€¦",not_humanitarian,auto posting blog for wordpresscom free domain socialmedia former steve harveyaeur,0
hurricane_irma,910209914433400832,PM Mitchell Visits Islands Affected by Hurricane Irma https://t.co/63jLbQMCXR https://t.co/vR9j3oc5fl,other_relevant_information,mitchell visits islands affected hurricane irma,1
hurricane_maria,911946959954563072,"https://t.co/mDzh2ln8MS - Hurricane Maria an Increasing Threat of Strong Winds, Rain to Parts of East Coas... https://t.co/6hEb6QNF1K",other_relevant_information,hurricane maria increasing threat strong winds rain parts east coast,1
hurricane_harvey,905491207744344068,Join us for our first meeting in Harvey this Sunday! See you thereâ¤ï¸á½‰6 https://t.co/GfmdAl2EBI,not_humanitarian,join for our first meeting harvey this sunday see you therein,0
hurricane_maria,922486815797469184,"Corps of Engineers Costs Top $1B for Puerto Rico, Virgin Islands Work ~via DoD Buzz https://t.co/5277e0jE66 https://t.co/yUpxDg40BT",not_humanitarian,corps engineers costs top for puerto rico virgin islands work via dod buzz,0
hurricane_irma,909780326414610434,How Warriors helped displaced animals due to Hurricane Irma - The Mercury News https://t.co/YAfNPTZXlF https://t.co/9z1aCR4VfB,rescue_volunteering_or_donation_effort,how warriors helped displaced animals due hurricane irma the mercury news,2
hurricane_maria,923577522536796160,JosÃ© AndrÃ©s Is Shutting Down His Charityâ€™s Main Puerto Rico Kitchen for This Awesome Reason https://t.co/W3Txpt6gom https://t.co/v7ebANzRt8,not_humanitarian,mosaic andrews shutting down his charityaeurtms main puerto rico kitchen for this awesome reason,0
hurricane_irma,909790745334370304,"#Irma, #Jose, and #Maria remind us why September is hurricane time #ArsTechnica https://t.co/i3jOfloZfu @SciGuySpace https://t.co/VeCgU3YFl4",other_relevant_information,irma jose and maria remind why september hurricane time arstechnica sciguyspace,1
srilanka_floods,877663582489423872,Mora father and son https://t.co/CKw6oh8xvM,not_humanitarian,mora father and son,0
hurricane_irma,910252659969536002,RT @Lil_loco96: After #irma comes through...·Ω§4 https://t.co/q89HzKQH41,not_humanitarian,lilloco after irma comes throughout,0
hurricane_maria,921569991459328001,As People Flee the Island... #PuertoRico From The Weather Channel https://t.co/cEFAefdWed https://t.co/qvfJoCUheQ,not_humanitarian,people flee the island puertorico from the weather channel,0
california_wildfires,917957391957848066,Were The California Wildfires DeliberatelyÂ Set? https://t.co/sRMiQA4Xwt https://t.co/IzBZtmLyOv,other_relevant_information,were the california wildfires deliberately set,1
srilanka_floods,870203676790374401,RT @Henrykrane: MORA â€“ Corny Lover https://t.co/gKjQDWxdsc https://t.co/eOIgOE1KKj,not_humanitarian,henrykrane mora eur corn lover,0
hurricane_harvey,905310629816287232,Jimmy Kimmel Live: Steve Harvey on His Infamous Memo https://t.co/AKs9qe8JjA https://t.co/zVEvXb8WlQ,not_humanitarian,jimmy immer live steve harvey his infamous memo,0
california_wildfires,921123756919095296,A note from @CMSGov on resources available to fire survivors in California: https://t.co/Emi7czQ1PE,not_humanitarian,note from cmsgov resources available fire survivors california,0
hurricane_harvey,907180123153223680,@tkyxyou One of the many things I lost in hurricane Harvey...im so sorry Takuya ὢDὢDὢD https://t.co/E6CDaRtesZ,not_humanitarian,tkyxyou one the many things lost hurricane harvey sorry taluka ododod,0
hurricane_irma,910208334510338048,RT @HI_PLATO: #Florida nursing home where eight died has history of ties to #Medicare fraud https://t.co/u9PZ9KRLju https://t.co/9aFONqk1mj,not_humanitarian,plato florida nursing home where eight died has history ties medical fraud,0
hurricane_maria,928017403421769731,@letsmakeadeal how about a cruise to Puerto Rico? https://t.co/A7kmnodJLe,not_humanitarian,letsmakeadeal how about cruise puerto rico,0
hurricane_harvey,909171427395407874,"@bmstores @Purina Fabulous, Harvey says yes please x https://t.co/mP83Dl1Q3z",not_humanitarian,stores during fabulous harvey says yes please,0
hurricane_harvey,904339471382044672,Best ways to help with Harvey recovery: fact (theirs) and opinion (mine). Blog: https://t.co/omFJSDcN65 https://t.co/dmg9OL8nIP,other_relevant_information,best ways help with harvey recovery fact theirs and opinion mine blog,1
iraq_iran_earthquake,930014337552367617,"Finally, after death toll shoots up to 300, Iran-Iraq earthquake gets some media attention. https://t.co/tnZiXnODaB https://t.co/LZSouYmdEl",affected_individuals,finally after death toll shoots iranian earthquake gets some media attention,4
hurricane_harvey,906207246174101505,What happens to prison inmates when natural disaster strikes? https://t.co/o84spWvT2d . https://t.co/ASzzUDOIQ9,other_relevant_information,what happens prison inmates when natural disaster strikes,1
hurricane_maria,921375578782969856,@HuffPost I think he means -10 he still does not know who the President is of Puerto Rico. https://t.co/1HMrZlSe6a,not_humanitarian,huffpost think means still does not know who the president puerto rico,0
hurricane_irma,909751167063801857,Hurricane Irma update: These Lee County roads are still under water https://t.co/Bzw36GnG90 https://t.co/HanVmg9ANi,infrastructure_and_utility_damage,hurricane irma update these lee county roads are still under water,3
hurricane_maria,921763622833049600,"Yes, #PuertoRico pays federal taxes. Hereâ€™s how much #federalgovernment https://t.co/nIPGCYScdg https://t.co/GwWxMdqCmn",not_humanitarian,yes puertorico pays federal taxes hereaeurtms how much federalgovernment,0
hurricane_maria,912056910316060672,Harlem Rep. Adriano Espaillat Statement On Federal Hurricane Maria ReliefÂ Efforts https://t.co/PL36BtCzKg https://t.co/tzjg5sCcJ6,not_humanitarian,harlem rep adrian espaillat statement federal hurricane maria relief efforts,0
